skier_id,resort,jacket_color,ski_color,hours_skied,snow_quality,had_lunch,cm_of_new_snow,afternoon_beverage
1079,Zermatt,grey,purple,4,1,True,45,coffee
1080,Crans-Montana,blue,black,8,3,False,17,tea
1081,Arosa,grey,red,7,10,False,38,tea
1082,Zermatt,green,blue,8,4,True,19,hot_chocolate
1083,Jungfrau,black,orange,5,10,False,31,tea
1084,Engelberg,pink,pink,6,5,False,7,wine
1085,St. Moritz,purple,yellow,9,2,True,19,orange juice
1086,Davos,blue,orange,3,6,True,32,snow_mocha
1087,Crans-Montana,black,black,1,6,False,33,water
1088,Davos,grey,pink,6,9,False,38,coffee
1089,Arosa,grey,yellow,2,10,True,23,orange juice
1090,Verbier,purple,pink,3,3,True,8,snow_mocha
1091,St. Moritz,black,orange,8,9,True,2,wine
1092,Davos,black,blue,7,10,True,14,hot_chocolate
1093,Davos,purple,purple,1,4,False,17,water
1094,Engelberg,purple,black,4,1,True,32,coffee
1095,Crans-Montana,yellow,pink,3,6,False,1,orange juice
1096,Laax,blue,orange,3,2,False,5,orange juice
1097,Laax,pink,white,4,6,True,41,wine
1098,Arosa,grey,yellow,3,7,False,15,snow_mocha
1099,Zermatt,orange,black,1,10,False,20,tea
1100,Arosa,yellow,orange,2,5,True,37,tea
1101,Zermatt,red,blue,7,9,True,29,hot_chocolate
1102,St. Moritz,blue,pink,4,10,False,5,snow_mocha
1103,Verbier,green,grey,2,5,True,43,coffee
1104,Davos,white,yellow,7,2,False,24,orange juice
1105,Arosa,white,grey,2,5,False,34,tea
1106,Verbier,white,grey,9,1,True,1,orange juice
1107,Engelberg,red,blue,2,9,True,9,coffee
1108,Engelberg,blue,purple,9,6,False,43,tea
1109,Verbier,white,blue,7,1,True,4,hot_chocolate
1110,Laax,white,red,5,8,False,28,coffee
1111,Davos,black,white,7,4,True,21,orange juice
1112,Arosa,yellow,yellow,3,9,True,40,orange juice
1113,Zermatt,pink,pink,2,3,True,14,snow_mocha
1114,Verbier,red,grey,1,2,True,29,tea
1115,Jungfrau,white,red,2,7,True,44,water
1116,Arosa,yellow,grey,5,1,True,25,coffee
1117,Engelberg,red,white,9,2,False,24,coffee
1118,Davos,grey,green,5,9,False,13,snow_mocha
1119,Zermatt,purple,grey,2,3,True,32,wine
1120,Davos,blue,blue,9,6,False,48,hot_chocolate
1121,Zermatt,black,purple,1,9,False,3,tea
1122,Zermatt,yellow,yellow,2,8,True,35,water
1123,Davos,white,orange,7,7,False,30,snow_mocha
1124,Jungfrau,yellow,grey,3,5,False,34,wine
1125,Engelberg,red,orange,4,9,False,33,tea
1126,Verbier,grey,grey,9,5,True,46,wine
1127,Verbier,orange,white,6,3,True,19,coffee
1128,Laax,orange,pink,1,5,False,35,snow_mocha
1129,Laax,black,blue,9,5,True,15,hot_chocolate
1130,Davos,grey,purple,5,3,True,43,snow_mocha
1131,Zermatt,green,pink,3,5,True,4,snow_mocha
1132,St. Moritz,pink,pink,1,3,True,30,water
1133,Jungfrau,purple,grey,3,10,True,28,water
1134,Jungfrau,green,green,8,10,True,32,wine
1135,Davos,purple,pink,2,9,True,0,tea
1136,Laax,orange,orange,7,10,True,4,wine
1137,Lenzerheide,white,orange,8,1,False,21,wine
1138,Crans-Montana,yellow,orange,3,2,True,19,wine
1139,Engelberg,grey,orange,4,8,True,19,wine
1140,Verbier,green,black,7,5,False,41,tea
1141,Laax,pink,blue,3,5,True,21,coffee
1142,Arosa,green,yellow,2,6,True,12,tea
1143,Zermatt,red,grey,5,10,True,0,snow_mocha
1144,Crans-Montana,red,red,4,1,False,29,water
1145,Arosa,red,purple,7,2,False,40,water
1146,St. Moritz,pink,pink,2,5,True,43,snow_mocha
1147,Jungfrau,red,pink,3,6,False,46,coffee
1148,Zermatt,grey,purple,1,8,True,42,tea
1149,Engelberg,orange,grey,3,5,True,29,snow_mocha
1150,Arosa,orange,pink,8,4,False,33,water
1151,Jungfrau,white,green,6,2,False,2,orange juice
1152,Arosa,purple,red,2,6,False,22,coffee
1153,St. Moritz,black,red,8,2,False,6,tea
1154,Engelberg,white,green,8,2,False,35,coffee
1155,Jungfrau,grey,pink,9,2,True,2,orange juice
1156,Lenzerheide,blue,red,3,8,False,36,coffee
1157,Arosa,green,red,4,10,True,40,tea
1158,Zermatt,black,white,6,3,False,42,coffee
1159,Laax,blue,red,4,3,False,39,snow_mocha
1160,Jungfrau,pink,green,8,6,True,24,wine
1161,Laax,yellow,blue,8,10,True,9,hot_chocolate
1162,Davos,orange,green,6,1,True,18,water
1163,Engelberg,white,white,9,3,True,25,water
1164,Crans-Montana,blue,pink,5,10,True,9,coffee
1165,Jungfrau,black,red,6,10,False,4,snow_mocha
1166,Crans-Montana,black,blue,2,4,False,4,orange juice
1167,Zermatt,grey,grey,6,3,False,49,wine
1168,Zermatt,yellow,pink,7,9,True,17,coffee
1169,St. Moritz,blue,black,4,9,True,21,snow_mocha
1170,Jungfrau,yellow,purple,1,7,False,49,orange juice
1171,Arosa,green,yellow,1,5,True,38,tea
1172,Arosa,grey,grey,9,6,False,26,coffee
1173,Crans-Montana,pink,purple,9,8,True,15,tea
1174,Jungfrau,grey,orange,1,1,True,23,orange juice
1175,St. Moritz,black,blue,4,10,False,1,snow_mocha
1176,Verbier,purple,grey,8,4,True,9,coffee
1177,Zermatt,yellow,grey,8,5,False,48,tea
1178,Lenzerheide,pink,red,8,2,True,9,wine
1179,Lenzerheide,green,black,3,1,True,9,water
1180,Arosa,grey,yellow,6,4,False,41,snow_mocha
1181,Engelberg,green,black,3,2,False,49,coffee
1182,Davos,white,yellow,2,9,True,1,wine
1183,Crans-Montana,blue,yellow,1,4,True,8,wine
1184,Lenzerheide,pink,purple,7,9,False,8,water
1185,St. Moritz,orange,yellow,7,7,False,46,water
1186,Arosa,black,black,7,9,False,2,wine
1187,Arosa,yellow,purple,6,1,False,6,coffee
1188,Laax,red,blue,6,2,False,25,hot_chocolate
1189,Lenzerheide,purple,orange,5,6,False,2,snow_mocha
1190,Crans-Montana,pink,yellow,7,4,False,32,orange juice
1191,Jungfrau,red,red,7,1,True,29,tea
1192,Jungfrau,white,purple,8,8,True,26,coffee
1193,Arosa,orange,blue,2,2,True,27,tea
1194,Lenzerheide,yellow,white,7,6,False,43,orange juice
1195,Verbier,black,white,2,9,True,38,tea
1196,Arosa,orange,orange,9,8,True,16,tea
1197,Davos,white,pink,7,2,True,15,orange juice
1198,Crans-Montana,orange,grey,4,8,False,18,coffee
1199,Engelberg,orange,green,1,6,False,28,coffee
1200,Lenzerheide,pink,blue,3,6,True,4,wine
1201,Laax,pink,yellow,7,2,False,28,tea
1202,Crans-Montana,green,purple,8,10,True,34,water
1203,Engelberg,orange,green,5,6,True,19,coffee
1204,Laax,white,blue,9,7,True,27,hot_chocolate
1205,Engelberg,green,grey,9,9,False,45,orange juice
1206,Jungfrau,pink,grey,2,2,False,6,coffee
1207,Zermatt,purple,grey,8,9,False,40,tea
1208,Verbier,grey,red,7,8,False,32,snow_mocha
1209,Verbier,blue,green,6,3,True,26,wine
1210,Zermatt,grey,black,4,5,False,9,tea
1211,Laax,black,grey,6,9,True,38,coffee
1212,Jungfrau,white,blue,1,8,True,22,snow_mocha
1213,Engelberg,black,green,1,8,True,4,coffee
1214,St. Moritz,grey,grey,1,4,True,29,coffee
1215,Lenzerheide,pink,orange,5,2,True,42,coffee
1216,Zermatt,grey,yellow,5,10,False,38,coffee
1217,St. Moritz,purple,yellow,8,4,False,24,coffee
1218,Arosa,orange,blue,9,2,False,19,hot_chocolate
1219,St. Moritz,orange,purple,2,2,True,18,orange juice
1220,Crans-Montana,purple,pink,3,3,False,36,coffee
1221,Davos,blue,blue,2,3,True,25,orange juice
1222,Crans-Montana,orange,blue,7,2,True,34,hot_chocolate
1223,Verbier,yellow,pink,3,1,True,23,orange juice
1224,St. Moritz,white,yellow,1,4,False,30,water
1225,Verbier,grey,green,2,7,True,44,snow_mocha
1226,Zermatt,orange,white,4,10,False,1,coffee
1227,Crans-Montana,green,purple,4,8,False,17,coffee
1228,Verbier,blue,green,2,7,True,28,snow_mocha
1229,Crans-Montana,green,blue,7,1,False,47,hot_chocolate
1230,Engelberg,purple,purple,6,5,False,37,coffee
1231,Zermatt,grey,white,3,1,False,41,orange juice
1232,Crans-Montana,blue,white,7,10,False,20,snow_mocha
1233,Zermatt,grey,blue,2,7,False,13,coffee
1234,St. Moritz,black,purple,8,6,False,30,snow_mocha
1235,Jungfrau,purple,green,8,10,True,32,orange juice
1236,Verbier,red,yellow,7,5,True,23,wine
1237,Crans-Montana,yellow,black,4,1,True,10,water
1238,St. Moritz,orange,green,5,4,False,27,snow_mocha
1239,St. Moritz,pink,pink,9,8,True,41,coffee
1240,Engelberg,red,green,4,9,False,45,coffee
1241,Jungfrau,purple,pink,8,10,False,20,wine
1242,Verbier,orange,white,7,10,False,40,tea
1243,Davos,purple,purple,3,6,True,47,snow_mocha
1244,St. Moritz,white,blue,3,5,False,47,snow_mocha
1245,Engelberg,pink,blue,6,1,True,2,hot_chocolate
1246,Lenzerheide,red,grey,6,3,True,28,water
1247,Laax,purple,grey,9,6,True,42,tea
1248,Lenzerheide,green,grey,3,10,False,21,wine
1249,Engelberg,white,purple,3,10,False,33,coffee
1250,Davos,black,white,1,7,False,33,orange juice
1251,Zermatt,blue,yellow,3,1,False,36,snow_mocha
1252,Engelberg,green,pink,1,2,True,8,coffee
1253,Zermatt,grey,white,9,6,True,4,coffee
1254,Arosa,blue,pink,7,3,True,14,snow_mocha
1255,Verbier,orange,blue,6,4,False,30,hot_chocolate
1256,Davos,yellow,purple,7,5,True,1,coffee
1257,Jungfrau,orange,orange,1,2,False,16,wine
1258,St. Moritz,white,white,7,9,True,0,coffee
1259,St. Moritz,grey,orange,8,6,True,26,orange juice
1260,Engelberg,white,green,3,6,False,39,tea
1261,Engelberg,green,white,2,1,True,16,water
1262,Crans-Montana,green,grey,9,7,False,0,wine
1263,Laax,pink,black,7,9,False,44,coffee
1264,Lenzerheide,yellow,pink,2,8,True,49,orange juice
1265,Jungfrau,blue,black,7,8,True,17,water
1266,Engelberg,green,blue,6,8,True,18,hot_chocolate
1267,Engelberg,purple,yellow,4,2,True,11,tea
1268,Jungfrau,yellow,red,7,2,False,15,water
1269,St. Moritz,pink,purple,3,8,False,38,snow_mocha
1270,Crans-Montana,pink,grey,3,10,True,32,snow_mocha
1271,St. Moritz,red,orange,8,8,False,25,coffee
1272,Arosa,green,red,2,5,True,26,wine
1273,St. Moritz,orange,red,8,1,False,26,snow_mocha
1274,St. Moritz,purple,white,5,1,True,18,snow_mocha
1275,Jungfrau,white,grey,4,6,True,45,coffee
1276,Davos,purple,red,7,9,False,20,tea
1277,Crans-Montana,grey,pink,9,10,False,15,orange juice
1278,St. Moritz,red,red,6,3,True,46,tea
1279,Lenzerheide,yellow,green,5,7,True,8,water
1280,Engelberg,purple,blue,1,1,False,40,water
1281,Jungfrau,red,yellow,3,1,False,44,tea
1282,Verbier,green,red,2,6,False,29,water
1283,Crans-Montana,green,black,2,9,True,41,orange juice
1284,Arosa,blue,pink,2,5,True,35,snow_mocha
1285,Davos,yellow,grey,2,4,True,16,wine
1286,St. Moritz,black,grey,2,5,False,35,coffee
1287,Crans-Montana,blue,green,4,1,False,9,tea
1288,Davos,pink,orange,1,5,True,30,tea
1289,Jungfrau,white,red,9,4,True,1,coffee
1290,Lenzerheide,red,black,5,6,True,1,tea
1291,Zermatt,yellow,orange,1,3,False,0,tea
1292,Verbier,white,pink,5,6,False,9,water
1293,Laax,blue,purple,5,6,True,8,tea
1294,St. Moritz,black,blue,5,4,False,39,snow_mocha
1295,St. Moritz,blue,black,4,1,True,13,snow_mocha
1296,Arosa,orange,white,6,8,True,29,coffee
1297,Zermatt,yellow,yellow,6,10,False,28,orange juice
1298,Crans-Montana,red,grey,4,1,False,48,snow_mocha
1299,Engelberg,orange,white,4,2,True,27,wine
1300,Zermatt,purple,grey,3,3,True,43,orange juice
1301,Davos,red,green,2,7,False,6,wine
1302,Zermatt,yellow,grey,5,7,True,42,orange juice
1303,Engelberg,blue,yellow,1,5,True,31,orange juice
1304,Davos,blue,black,9,2,False,8,wine
1305,Crans-Montana,yellow,red,4,3,True,17,coffee
1306,Lenzerheide,pink,blue,8,2,False,40,hot_chocolate
1307,Zermatt,blue,blue,5,8,True,33,snow_mocha
1308,Davos,pink,blue,6,6,True,36,hot_chocolate
1309,Davos,white,orange,8,10,True,9,snow_mocha
1310,Engelberg,purple,orange,9,9,True,47,snow_mocha
1311,Jungfrau,black,white,5,5,True,34,coffee
1312,Davos,red,pink,1,4,True,32,coffee
1313,Davos,green,grey,1,6,True,12,tea
1314,Crans-Montana,purple,orange,3,9,True,18,coffee
1315,Lenzerheide,orange,blue,7,8,False,27,hot_chocolate
1316,Crans-Montana,black,red,5,3,False,3,coffee
1317,Laax,orange,purple,2,1,False,26,snow_mocha
1318,Laax,blue,grey,5,10,True,33,wine
1319,Engelberg,pink,yellow,1,1,True,4,coffee
1320,Jungfrau,blue,red,1,2,True,33,orange juice
1321,St. Moritz,green,blue,6,9,False,29,hot_chocolate
1322,Lenzerheide,black,yellow,1,3,True,37,snow_mocha
1323,Verbier,white,red,4,6,False,13,wine
1324,Davos,green,blue,2,1,False,37,wine
1325,Lenzerheide,blue,black,4,6,False,32,wine
1326,Laax,red,green,7,6,False,6,water
1327,Arosa,red,orange,2,3,True,37,orange juice
1328,Arosa,black,pink,9,2,True,18,wine
1329,Jungfrau,blue,purple,7,2,True,17,orange juice
1330,Crans-Montana,blue,black,5,1,False,35,wine
1331,Lenzerheide,green,white,8,10,False,39,water
1332,St. Moritz,orange,white,6,8,True,21,orange juice
1333,Jungfrau,pink,white,2,3,True,34,snow_mocha
1334,Jungfrau,pink,white,2,7,True,8,coffee
1335,Jungfrau,yellow,orange,5,3,True,1,tea
1336,Davos,grey,red,6,8,True,37,tea
1337,Verbier,grey,yellow,9,6,False,38,coffee
1338,Arosa,grey,grey,6,3,False,31,water
1339,Davos,blue,green,7,5,True,11,coffee
1340,Laax,yellow,orange,3,5,True,33,orange juice
1341,Lenzerheide,purple,white,9,6,False,32,wine
1342,Davos,grey,pink,9,8,False,14,snow_mocha
1343,Verbier,purple,red,6,1,True,3,snow_mocha
1344,Arosa,black,grey,9,1,True,18,snow_mocha
1345,Lenzerheide,orange,grey,2,7,True,43,orange juice
1346,Laax,blue,grey,2,9,True,4,wine
1347,Lenzerheide,purple,grey,2,3,False,45,tea
1348,Davos,yellow,orange,2,6,False,3,tea
1349,Jungfrau,green,orange,7,1,False,17,snow_mocha
1350,Davos,orange,grey,2,7,True,1,snow_mocha
1351,Verbier,green,white,2,10,False,27,snow_mocha
1352,Verbier,red,grey,2,1,True,16,wine
1353,Crans-Montana,red,grey,1,8,True,42,water
1354,Verbier,black,grey,9,4,True,13,snow_mocha
1355,Laax,blue,blue,2,5,False,0,coffee
1356,Verbier,black,blue,6,3,True,6,hot_chocolate
1357,Jungfrau,grey,blue,2,1,True,4,orange juice
1358,Lenzerheide,pink,purple,6,10,False,46,water
1359,St. Moritz,green,orange,4,5,True,41,snow_mocha
1360,Davos,green,red,3,10,True,2,snow_mocha
1361,Engelberg,pink,white,7,8,False,21,snow_mocha
1362,Laax,yellow,purple,3,7,True,6,coffee
1363,Jungfrau,white,orange,1,7,False,4,water
1364,Crans-Montana,purple,black,3,2,True,23,snow_mocha
1365,Arosa,orange,pink,3,5,False,15,water
1366,St. Moritz,purple,black,4,4,True,28,snow_mocha
1367,Arosa,grey,yellow,3,6,True,0,water
1368,Verbier,green,red,7,1,False,12,snow_mocha
1369,Davos,white,pink,9,4,True,32,wine
1370,St. Moritz,blue,green,6,2,False,26,snow_mocha
1371,Engelberg,grey,yellow,8,5,True,19,tea
1372,Lenzerheide,yellow,green,6,9,False,32,tea
1373,Davos,green,pink,2,10,False,8,snow_mocha
1374,Zermatt,black,pink,2,4,True,13,coffee
1375,Engelberg,blue,red,5,8,False,44,wine
1376,Lenzerheide,black,yellow,1,4,False,17,water
1377,Lenzerheide,grey,white,9,4,False,8,orange juice
1378,Laax,blue,purple,5,3,True,25,water
1379,Arosa,red,grey,9,9,True,43,orange juice
1380,Arosa,black,green,6,3,False,6,orange juice
1381,St. Moritz,white,yellow,5,4,True,23,snow_mocha
1382,Engelberg,pink,blue,8,6,False,29,hot_chocolate
1383,Lenzerheide,red,pink,4,4,True,0,coffee
1384,Jungfrau,black,red,7,3,False,43,tea
1385,Crans-Montana,pink,blue,3,7,True,4,coffee
1386,Engelberg,red,grey,1,4,False,40,water
1387,Davos,black,white,6,7,False,22,coffee
1388,Jungfrau,green,yellow,1,6,False,31,tea
1389,Engelberg,green,white,6,4,True,48,orange juice
1390,Lenzerheide,red,black,7,2,False,13,wine
1391,Jungfrau,blue,pink,7,4,True,25,water
1392,Verbier,black,grey,2,2,False,7,water
1393,Jungfrau,yellow,purple,2,5,True,7,snow_mocha
1394,Verbier,white,pink,4,1,True,32,orange juice
1395,Engelberg,pink,purple,9,9,True,22,water
1396,Verbier,purple,black,4,8,True,38,coffee
1397,Davos,grey,grey,2,6,False,48,wine
1398,Lenzerheide,red,black,9,3,False,2,coffee
1399,Engelberg,black,red,6,5,False,21,snow_mocha
1400,Crans-Montana,green,orange,7,6,False,45,water
1401,Jungfrau,pink,purple,3,6,False,11,water
1402,Davos,black,white,7,6,False,5,coffee
1403,Laax,green,blue,4,5,False,20,wine
1404,Laax,pink,grey,8,4,True,19,orange juice
1405,Laax,red,purple,1,2,False,34,water
1406,Lenzerheide,black,green,6,2,True,49,wine
1407,Davos,orange,black,8,1,True,32,wine
1408,Engelberg,blue,pink,5,10,True,35,snow_mocha
1409,Laax,orange,red,8,10,False,27,orange juice
1410,Davos,green,white,1,3,True,19,water
1411,Zermatt,black,yellow,7,6,True,21,coffee
1412,Jungfrau,grey,green,2,4,False,29,coffee
1413,Lenzerheide,pink,orange,1,2,True,23,tea
1414,Davos,yellow,orange,6,8,True,7,wine
1415,Laax,black,white,1,8,True,47,coffee
1416,Lenzerheide,white,yellow,6,4,True,20,wine
1417,Davos,blue,blue,1,3,False,7,water
1418,Jungfrau,blue,purple,5,10,False,14,orange juice
1419,Laax,green,yellow,3,1,True,40,water
1420,Crans-Montana,red,blue,2,8,False,11,tea
1421,Arosa,orange,red,9,4,True,38,coffee
1422,Lenzerheide,grey,red,4,8,True,8,wine
1423,Davos,grey,black,7,10,False,32,wine
1424,Crans-Montana,red,pink,8,5,True,7,wine
1425,Davos,blue,black,9,5,True,13,coffee
1426,Jungfrau,purple,orange,6,3,True,4,orange juice
1427,Lenzerheide,black,grey,1,7,True,30,tea
1428,Arosa,orange,grey,7,6,False,35,water
1429,Laax,yellow,blue,5,4,False,46,coffee
1430,Crans-Montana,yellow,black,9,6,False,32,coffee
1431,Laax,green,blue,1,9,True,25,wine
1432,St. Moritz,white,orange,5,8,True,46,snow_mocha
1433,Zermatt,green,grey,9,7,True,39,wine
1434,St. Moritz,red,purple,6,10,False,30,tea
1435,Crans-Montana,blue,red,4,4,True,41,wine
1436,St. Moritz,green,black,8,8,True,43,orange juice
1437,Zermatt,yellow,pink,6,8,False,40,snow_mocha
1438,Davos,pink,blue,8,2,False,49,hot_chocolate
1439,Arosa,green,orange,3,5,True,44,tea
1440,Jungfrau,orange,grey,6,5,False,9,tea
1441,Arosa,black,green,6,3,False,33,water
1442,Laax,orange,yellow,6,5,True,0,snow_mocha
1443,Jungfrau,black,orange,5,8,False,13,orange juice
1444,Lenzerheide,pink,black,4,5,False,5,orange juice
1445,Davos,black,red,3,2,True,39,snow_mocha
1446,Lenzerheide,grey,red,3,5,False,40,orange juice
1447,Engelberg,green,blue,2,3,True,1,coffee
1448,Laax,blue,yellow,1,3,False,29,tea
1449,Lenzerheide,black,pink,9,2,False,13,wine
1450,Engelberg,green,red,6,8,False,15,tea
1451,Lenzerheide,black,green,7,6,False,26,snow_mocha
1452,Davos,yellow,yellow,1,9,False,40,water
1453,Engelberg,red,yellow,1,8,True,22,snow_mocha
1454,Arosa,red,purple,9,2,False,2,snow_mocha
1455,Jungfrau,yellow,blue,8,10,False,23,hot_chocolate
1456,Zermatt,grey,orange,4,9,False,41,tea
1457,St. Moritz,green,pink,4,7,False,37,snow_mocha
1458,Zermatt,white,blue,7,9,False,32,hot_chocolate
1459,Arosa,green,yellow,7,2,False,29,tea
1460,Zermatt,purple,green,1,7,False,25,tea
1461,Zermatt,purple,yellow,3,3,False,35,coffee
1462,Engelberg,yellow,black,3,7,True,15,orange juice
1463,St. Moritz,yellow,green,1,10,False,5,water
1464,Laax,purple,red,4,6,True,14,tea
1465,Arosa,green,grey,3,6,True,0,water
1466,Engelberg,black,white,1,1,False,46,snow_mocha
1467,St. Moritz,red,blue,1,3,True,41,orange juice
1468,Davos,red,grey,6,8,True,43,snow_mocha
1469,Davos,pink,grey,5,1,True,39,snow_mocha
1470,Lenzerheide,yellow,grey,4,7,False,1,orange juice
1471,Jungfrau,white,black,8,10,False,1,coffee
1472,Davos,blue,orange,2,2,True,48,orange juice
1473,Davos,orange,purple,9,1,False,4,orange juice
1474,Lenzerheide,orange,black,2,5,True,40,coffee
1475,Zermatt,yellow,orange,4,10,True,23,tea
1476,St. Moritz,grey,purple,5,5,False,12,snow_mocha
1477,Verbier,yellow,red,9,8,False,24,water
1478,Engelberg,orange,pink,1,10,True,32,wine
1479,Lenzerheide,pink,yellow,2,4,False,19,coffee
1480,Arosa,purple,purple,6,4,True,12,coffee
1481,Davos,green,blue,5,2,True,15,snow_mocha
1482,Laax,green,purple,1,8,True,17,orange juice
1483,Zermatt,black,purple,3,8,False,32,water
1484,St. Moritz,blue,purple,3,10,True,19,snow_mocha
1485,Jungfrau,purple,yellow,6,3,False,30,snow_mocha
1486,Zermatt,black,grey,6,5,False,10,snow_mocha
1487,Crans-Montana,white,grey,9,4,False,34,tea
1488,Lenzerheide,purple,orange,3,5,True,16,orange juice
1489,Crans-Montana,red,white,9,7,False,5,tea
1490,Arosa,grey,purple,4,3,True,5,coffee
1491,Verbier,yellow,white,5,8,False,18,coffee
1492,Lenzerheide,red,yellow,4,7,True,26,tea
1493,Arosa,orange,red,5,10,True,10,tea
1494,Laax,blue,black,2,9,False,25,wine
1495,Jungfrau,white,black,6,5,False,10,tea
1496,Zermatt,grey,yellow,7,3,False,31,coffee
1497,Engelberg,yellow,yellow,1,5,False,47,orange juice
1498,Laax,orange,white,9,5,True,13,orange juice
1499,Davos,yellow,grey,1,8,False,35,water
1500,Engelberg,green,red,6,6,True,48,wine
1501,Arosa,purple,pink,5,3,False,9,water
1502,Crans-Montana,purple,green,4,10,True,5,wine
1503,St. Moritz,grey,red,4,8,False,4,snow_mocha
1504,Verbier,green,white,6,9,False,3,wine
1505,Davos,yellow,white,7,9,False,2,water
1506,Jungfrau,red,purple,5,8,True,40,coffee
1507,St. Moritz,blue,blue,9,1,True,37,hot_chocolate
1508,Zermatt,grey,grey,4,7,True,17,wine
1509,Verbier,orange,grey,1,8,False,4,tea
1510,Lenzerheide,orange,black,1,2,True,42,coffee
1511,Zermatt,yellow,orange,1,8,False,15,tea
1512,Verbier,white,white,1,9,False,29,tea
1513,Lenzerheide,purple,green,2,9,False,27,orange juice
1514,Crans-Montana,orange,yellow,8,1,False,16,wine
1515,Jungfrau,pink,orange,7,10,True,20,snow_mocha
1516,Zermatt,pink,blue,3,5,False,32,wine
1517,Engelberg,red,blue,4,8,True,28,water
1518,Crans-Montana,red,green,6,4,True,7,wine
1519,Engelberg,grey,orange,5,4,True,34,water
1520,Laax,blue,orange,7,5,False,28,water
1521,St. Moritz,white,blue,7,9,True,26,hot_chocolate
1522,Crans-Montana,red,black,9,6,False,46,water
1523,Arosa,yellow,grey,2,9,True,12,wine
1524,Lenzerheide,green,yellow,1,9,False,9,coffee
1525,Jungfrau,grey,blue,4,4,True,46,orange juice
1526,Jungfrau,grey,blue,9,6,True,37,hot_chocolate
1527,St. Moritz,yellow,white,7,7,True,41,coffee
1528,Lenzerheide,grey,yellow,8,1,False,46,coffee
1529,Engelberg,grey,blue,4,8,False,8,tea
1530,Arosa,yellow,orange,8,9,False,42,coffee
1531,Lenzerheide,white,red,8,6,True,11,water
1532,Jungfrau,red,black,5,6,False,12,wine
1533,Zermatt,blue,grey,1,10,True,27,tea
1534,Verbier,yellow,grey,2,7,True,37,orange juice
1535,Laax,grey,grey,3,8,True,13,wine
1536,Zermatt,black,black,2,1,True,24,orange juice
1537,Verbier,red,purple,9,7,True,1,orange juice
1538,St. Moritz,white,white,4,7,False,18,snow_mocha
1539,St. Moritz,pink,red,1,4,False,34,wine
1540,Crans-Montana,yellow,black,1,10,True,0,water
1541,Verbier,pink,green,2,9,False,39,orange juice
1542,St. Moritz,red,grey,3,3,True,31,snow_mocha
1543,Zermatt,orange,red,8,1,True,31,tea
1544,Engelberg,black,orange,6,4,True,8,orange juice
1545,Jungfrau,pink,blue,5,3,True,47,coffee
1546,Engelberg,blue,orange,5,1,False,43,water
1547,Laax,green,pink,8,2,False,46,wine
1548,Lenzerheide,white,black,2,1,False,11,snow_mocha
1549,Davos,grey,green,2,8,True,8,orange juice
1550,Crans-Montana,white,purple,9,3,False,41,coffee
1551,Jungfrau,yellow,green,8,3,True,41,tea
1552,Verbier,white,red,6,10,True,36,wine
1553,Arosa,white,blue,1,6,False,27,water
1554,Arosa,pink,red,7,5,False,17,tea
1555,St. Moritz,pink,grey,2,6,False,30,orange juice
1556,Lenzerheide,orange,red,7,6,True,12,wine
1557,Crans-Montana,red,red,3,5,False,31,coffee
1558,St. Moritz,red,orange,9,10,True,31,coffee
1559,Arosa,red,yellow,8,2,False,44,coffee
1560,Crans-Montana,yellow,purple,7,5,True,17,snow_mocha
1561,Jungfrau,pink,purple,4,2,True,48,tea
1562,Laax,green,grey,7,10,True,47,wine
1563,Jungfrau,pink,purple,9,4,True,49,water
1564,Verbier,yellow,orange,4,3,False,35,tea
1565,Verbier,black,orange,9,5,False,28,orange juice
1566,Davos,pink,blue,4,2,False,11,snow_mocha
1567,St. Moritz,pink,black,5,1,True,40,snow_mocha
1568,Verbier,black,purple,9,5,False,33,tea
1569,Arosa,pink,grey,2,7,False,1,wine
1570,Verbier,blue,purple,9,6,True,17,coffee
1571,Engelberg,yellow,blue,7,5,False,2,hot_chocolate
1572,Arosa,black,grey,2,6,True,19,coffee
1573,Crans-Montana,black,white,6,7,False,40,orange juice
1574,St. Moritz,orange,yellow,5,4,False,17,snow_mocha
1575,Lenzerheide,purple,orange,1,3,True,10,water
1576,Arosa,green,yellow,5,4,True,47,tea
1577,Engelberg,blue,yellow,5,2,False,36,snow_mocha
1578,Crans-Montana,green,blue,4,3,True,45,tea
1579,Arosa,red,green,5,1,False,39,water
1580,Verbier,blue,pink,9,8,True,18,water
1581,Laax,orange,red,8,1,True,3,water
1582,Engelberg,white,grey,6,9,True,23,orange juice
1583,Laax,pink,pink,7,3,False,13,water
1584,Jungfrau,purple,yellow,5,1,False,24,tea
1585,Crans-Montana,purple,blue,6,6,False,7,hot_chocolate
1586,Davos,orange,green,3,5,True,22,snow_mocha
1587,Crans-Montana,red,grey,7,10,False,18,wine
1588,Crans-Montana,grey,red,8,8,False,10,wine
1589,Davos,purple,white,6,3,False,38,water
1590,Lenzerheide,pink,orange,9,3,True,8,orange juice
1591,Crans-Montana,blue,purple,7,3,False,24,orange juice
1592,Arosa,white,orange,1,5,False,15,wine
1593,Davos,blue,blue,7,9,True,15,hot_chocolate
1594,Jungfrau,pink,white,8,2,True,23,snow_mocha
1595,Jungfrau,white,purple,2,2,True,43,coffee
1596,Zermatt,purple,orange,1,2,True,12,tea
1597,Arosa,black,pink,7,10,False,20,water
